cluster_id,product_count,mean_margin,median_margin,std_margin,min_margin,max_margin,margin_range,high_variance
cluster_1056,5,0.08284278535534814,0.09045226130653264,0.010419704073142057,0.07142857142857142,0.09045226130653264,0.019023689877961214,False
cluster_1057,5,0.08284278535534814,0.09045226130653264,0.010419704073142059,0.07142857142857142,0.09045226130653264,0.019023689877961214,False
cluster_1058,2,0.20868200836820086,0.20868200836820086,0.05843246413570839,0.16736401673640172,0.25,0.08263598326359828,False
cluster_1059,2,0.5555089933525608,0.5555089933525608,0.018011610600392025,0.5427728613569321,0.5682451253481895,0.02547226399125735,False
cluster_106,4,0.1975192391636885,0.18803004224690972,0.06538201007769343,0.13043478260869568,0.28358208955223885,0.15314730694354317,False
cluster_1060,23,0.24702674707842348,0.19553072625698328,0.28183091473584165,-0.26262626262626265,1.0,1.2626262626262625,True
cluster_1061,5,0.08033693775046183,0.14504201680672257,0.4800852061609087,-0.6863199999999999,0.6381909547738693,1.3245109547738694,True
cluster_1062,4,0.1275466624003581,0.12373535353535355,0.05219513247634333,0.07403669724770641,0.18867924528301888,0.11464254803531247,False
cluster_1063,1,-0.10738255033557041,-0.10738255033557041,0.0,-0.10738255033557041,-0.10738255033557041,0.0,False
cluster_1064,5,0.17262537697646374,0.24232323232323233,0.1642145879720658,-0.11009174311926594,0.2924161073825503,0.40250785050181626,True
cluster_1065,3,0.4877795677856635,0.26165803108808283,0.4446084224079795,0.20168067226890757,1.0,0.7983193277310925,True
cluster_1066,11,0.2690068485150935,0.17021276595744672,0.14947107819895833,0.10852713178294583,0.5612244897959184,0.4526973580129726,False
cluster_1067,4,0.4727256135445791,0.310316091954023,0.35205376011133754,0.2702702702702703,1.0,0.7297297297297297,True
cluster_1068,11,0.2532489528548505,0.22110552763819094,0.1091219652344319,0.13453781512605034,0.41504,0.2805021848739497,False
cluster_1069,3,0.5610794926161514,0.3786407766990291,0.3819149160621805,0.3045977011494253,1.0,0.6954022988505747,True
cluster_107,1,1.0,1.0,0.0,1.0,1.0,0.0,False
cluster_1070,5,0.2981425341833862,0.33333333333333337,0.11710544104772598,0.17391304347826084,0.4068686868686868,0.232955643390426,False
cluster_1071,17,0.4551098579888049,0.3195959595959596,0.3170060494388483,0.14881278538812778,1.0,0.8511872146118722,True
cluster_1072,2,0.15719728499347455,0.15719728499347455,0.13557788468500004,0.061329243353783244,0.25306532663316583,0.19173608327938257,False
cluster_1073,4,0.33151076605478835,0.15138456106280612,0.45145539658458583,0.02327394209354116,1.0,0.9767260579064588,True
cluster_1075,5,0.10296314100822071,0.12617283950617275,0.060322942633699125,0.025142857142857123,0.17394335511982573,0.1488004979769686,False
cluster_1076,2,0.39860728810991597,0.39860728810991597,0.3744530513242735,0.13382899628252784,0.6633855799373041,0.5295565836547762,True
cluster_1077,3,0.7365145228215768,1.0,0.4563702335295589,0.20954356846473032,1.0,0.7904564315352697,True
cluster_1078,5,0.09549954309858547,0.0946947368421052,0.05811681654343246,0.025142857142857123,0.17404907975460118,0.14890622261174405,False
cluster_1079,6,0.11020507782123456,0.11185114408264771,0.06161308536142624,0.035989717223650415,0.2004895104895105,0.1644997932658601,False
cluster_108,4,0.2500067796610169,0.21501355932203392,0.0803429341920957,0.2,0.37,0.16999999999999998,False
cluster_1080,25,0.5935257877093477,1.0,0.43483519274039867,-0.031518624641833776,1.0,1.0315186246418337,True
cluster_1081,2,0.211010101010101,0.211010101010101,0.012713637075879343,0.20202020202020202,0.22,0.017979797979797985,False
cluster_1082,3,0.2468207059744648,0.22737306843267113,0.04005540651335999,0.22020202020202026,0.29288702928870297,0.07268500908668271,False
cluster_1083,3,0.5245346869712352,0.28680203045685276,0.4117650397012306,0.28680203045685276,1.0,0.7131979695431472,True
cluster_1084,12,0.15032807136259616,0.1686144578313252,0.06401779601788564,0.025094339622641536,0.2306060606060606,0.20551172098341905,False
cluster_1085,11,0.4621381462090579,0.3008767123287671,0.35474464644505493,0.1007194244604316,1.0,0.8992805755395684,True
cluster_1087,5,0.6057572706935123,0.4158333333333333,0.3628205058577101,0.2908053691275168,1.0,0.7091946308724832,True
cluster_1088,2,0.24488964168471045,0.24488964168471045,0.04426121981532083,0.2135922330097087,0.2761870503597122,0.0625948173500035,False
cluster_1089,1,0.4943820224719101,0.4943820224719101,0.0,0.4943820224719101,0.4943820224719101,0.0,False
cluster_109,6,0.24514123535751173,0.14042012269938656,0.6910225238157364,-0.8394648829431437,1.0,1.8394648829431437,True
cluster_1090,4,0.3687732342007434,0.3687732342007434,0.0,0.3687732342007434,0.3687732342007434,0.0,False
cluster_1091,5,0.6858624090192297,1.0,0.4301527853484561,0.21272218334499648,1.0,0.7872778166550035,True
cluster_1092,5,0.2139839050671759,0.202020202020202,0.2335625497936849,-0.07751937984496113,0.5756565656565658,0.6531759455015269,True
cluster_1093,2,0.02476592870010438,0.02476592870010438,0.08498371598854731,-0.03532663316582905,0.08485849056603781,0.12018512373186685,False
cluster_1094,3,0.5211469534050179,0.28172043010752695,0.41469890303082796,0.28172043010752695,1.0,0.7182795698924731,True
cluster_1095,3,0.2933822193380922,0.2907826086956522,0.014794621198693009,0.28005970149253734,0.30930434782608707,0.02924464633354973,False
cluster_1096,1,0.1369874476987447,0.1369874476987447,0.0,0.1369874476987447,0.1369874476987447,0.0,False
cluster_1098,2,0.137864077669903,0.137864077669903,0.013730228760903908,0.12815533980582527,0.14757281553398072,0.019417475728155442,False
cluster_1099,2,0.26262200316417184,0.26262200316417184,0.15728371390751952,0.15140562248995992,0.3738383838383838,0.22243276134842388,True
cluster_11,3,0.10991996332647942,0.16842105263157886,0.14522841605911405,-0.055435356200527634,0.2167741935483871,0.2722095497489147,False
cluster_110,8,0.4614848701313978,0.31135255306942056,0.3347852024314409,0.2030184563758389,1.0,0.7969815436241611,True
cluster_1101,11,0.39561456919930027,0.16513761467889912,0.4014264870690287,0.042553191489361736,1.0,0.9574468085106382,True
cluster_1102,1,-0.041139240506329076,-0.041139240506329076,0.0,-0.041139240506329076,-0.041139240506329076,0.0,False
cluster_1103,4,0.5871306818181818,0.5871212121212122,1.8939393939385967e-05,0.5871212121212122,0.5871590909090909,3.787878787875343e-05,False
cluster_1105,9,0.23370610591016427,0.17610062893081763,0.15066739744431068,0.12164021164021165,0.6075949367088608,0.4859547250686491,True
cluster_1106,5,0.3586593481989709,0.28181818181818186,0.3681142076238978,0.1148301886792453,1.0,0.8851698113207547,True
cluster_1107,1,0.2183406113537118,0.2183406113537118,0.0,0.2183406113537118,0.2183406113537118,0.0,False
cluster_1108,4,0.23244541484716158,0.2183406113537118,0.02823872657152619,0.21829694323144105,0.27480349344978167,0.05650655021834061,False
cluster_1109,7,0.11945569297695494,0.14130434782608695,0.12927271468405585,0.0,0.3532197549770292,0.3532197549770292,False
cluster_111,5,0.1185609537171789,0.16494845360824734,0.07398786474137016,0.0,0.17147928994082845,0.17147928994082845,False
cluster_1111,5,0.06431035863567251,0.14498141263940525,0.1806493656167898,-0.2237106918238993,0.20446096654275087,0.42817165836665017,True
cluster_1112,4,0.8121621621621622,1.0,0.37567567567567567,0.24864864864864875,1.0,0.7513513513513512,True
cluster_1113,3,0.17606220542559894,0.17956310679611656,0.006063739046023994,0.16906040268456377,0.17956310679611656,0.010502704111552796,False
cluster_1114,4,0.3179212426276185,0.24161073825503357,0.18343841925608767,0.20134228187919467,0.5871212121212122,0.3857789302420175,True
cluster_1115,18,0.15183269517792042,0.16807909604519772,0.09627174919418909,-0.06862068965517251,0.29090909090909095,0.35952978056426343,False
cluster_1116,12,0.14647404661658678,0.16666666666666663,0.1324014960054658,-0.20111731843575412,0.32809523809523805,0.5292125565309922,False
cluster_1118,9,-0.028979139976012536,0.12762520193861066,0.3551965875319557,-0.9051575931232091,0.2245557350565429,1.129713328179752,True
cluster_1119,1,0.16491039426523305,0.16491039426523305,0.0,0.16491039426523305,0.16491039426523305,0.0,False
cluster_112,8,0.1947169211199935,0.17564102564102563,0.06824228122450267,0.12251502145922756,0.2946708463949843,0.17215582493575676,False
cluster_1120,5,0.14596993452454513,0.09023337037625027,0.168734480407535,-0.005548341814353306,0.34123232555466143,0.34678066736901475,True
cluster_1121,8,0.5193704379562044,0.3010766423357665,0.40164251733613987,0.1678467153284672,1.0,0.8321532846715328,True
cluster_1123,17,0.20377806080635932,0.18181818181818185,0.2191068355995844,0.03636363636363639,1.0,0.9636363636363636,True
cluster_1124,7,0.22573202727548347,0.20095693779904303,0.16247420462721707,0.02422145328719733,0.46449704142011833,0.440275588132921,True
cluster_1125,3,0.5045710214505715,0.28433691756272406,0.4299332229206161,0.22937614678899076,1.0,0.7706238532110092,True
cluster_1127,3,0.20686625696822367,0.21023359288097893,0.009404003625666764,0.1962421711899791,0.21412300683371288,0.017880835643733772,False
cluster_1128,5,0.8456416184971098,1.0,0.3451558339373086,0.22820809248554916,1.0,0.7717919075144508,True
cluster_1129,17,0.7845437300172593,1.0,0.34462296094715855,0.20003773584905662,1.0,0.7999622641509434,True
cluster_113,6,0.5217868731643794,0.376358110516934,0.38209998518801047,0.13034202898550726,1.0,0.8696579710144927,True
cluster_1130,22,0.4643019033135863,0.30896508515122173,0.3408192304859137,0.156441717791411,1.0,0.843558282208589,True
cluster_1131,9,0.1677304259736786,0.1036789297658863,0.1216340883409686,0.08575250836120407,0.46449704142011833,0.37874453305891426,False
cluster_1132,5,0.536868742645279,0.3465765765765767,0.43315621202006555,0.08379888268156432,1.0,0.9162011173184357,True
cluster_1133,18,0.10303853054312145,0.1356901819191779,0.1656459335935111,-0.5276521739130435,0.24414715719063557,0.771799331103679,True
cluster_1134,3,0.1553013754848617,0.14285714285714277,0.041727099022575084,0.12121212121212122,0.20183486238532117,0.08062274117319995,False
cluster_1136,21,0.7275439802920587,1.0,0.5225520589219413,-1.0881599999999998,1.0,2.08816,True
cluster_1137,2,0.2545395747433099,0.2545395747433099,0.009787103317902644,0.24761904761904757,0.2614601018675722,0.013841054248524609,False
cluster_1138,1,0.16512059369202223,0.16512059369202223,0.0,0.16512059369202223,0.16512059369202223,0.0,False
cluster_1139,5,0.5055182334005863,0.22527472527472533,0.4548940320715344,0.08403361344537805,1.0,0.9159663865546219,True
cluster_114,4,0.18915093778507572,0.1757726692209451,0.1092035373898055,0.07013777777777774,0.33492063492063495,0.2647828571428572,False
cluster_1142,7,0.8902436522185175,1.0,0.29038800104051826,0.23170556552962304,1.0,0.7682944344703769,True
cluster_1143,4,0.1906211488480064,0.15555682794159753,0.09769789906127693,0.12026726057906459,0.33110367892976594,0.21083641835070135,False
cluster_1144,1,0.17026200873362451,0.17026200873362451,0.0,0.17026200873362451,0.17026200873362451,0.0,False
cluster_1147,13,0.3158612767126498,0.18610062893081764,0.31337899244667866,0.08379888268156432,1.0,0.9162011173184357,True
cluster_1148,16,0.3857194597271941,0.32011554621848737,0.4237898555449077,-0.3291139240506329,1.0,1.3291139240506329,True
cluster_115,4,0.1304231324229088,0.12289238516733475,0.12014440098683503,0.013377926421404692,0.262529832935561,0.24915190651415628,False
cluster_1151,11,0.2953432738091877,0.2651006711409396,0.25065881910763116,0.0867469879518073,1.0,0.9132530120481928,True
cluster_1154,3,0.20886922806868088,0.25108786610878664,0.07827680541684467,0.118546845124283,0.256972972972973,0.13842612784869002,False
cluster_1155,5,0.2937384425030933,0.34636871508379896,0.0720924715458477,0.214765100671141,0.34642458100558665,0.13165948033444566,False
cluster_1157,5,0.2729750891700366,0.2604,0.06644735694953867,0.1996402877697841,0.3704604051565377,0.17082011738675362,False
cluster_1158,23,0.17237704116340571,0.1659065934065935,0.20849382646846232,-0.24721603563474373,1.0,1.2472160356347437,True
cluster_116,3,0.768028240040343,1.0,0.4017868741712977,0.30408472012102883,1.0,0.6959152798789712,True
cluster_1162,3,0.5221108844404777,0.30830039525691694,0.4146266109186618,0.25803225806451613,1.0,0.7419677419354839,True
cluster_1163,3,0.22460670233949584,0.2603550295857988,0.06191791907619557,0.1531100478468899,0.2603550295857988,0.10724498173890892,False
cluster_1164,7,0.1153720618245505,0.12281045751633984,0.04811516487780463,0.048896551724137906,0.16454545454545447,0.11564890282131657,False
cluster_1165,3,0.27643938455980505,0.2654028436018957,0.033565282673509625,0.24978197674418604,0.3141333333333333,0.06435135658914728,False
cluster_1166,3,0.17316595683443933,0.20113314447592068,0.04983840448025487,0.11562500000000003,0.2027397260273972,0.08711472602739717,False
cluster_1167,10,0.27110045460196436,0.11129201113782256,0.38956604617804946,0.008640291041382343,1.0,0.9913597089586177,True
cluster_1168,11,0.23705085547598828,0.1610691823899371,0.25978094000098867,0.08032128514056232,1.0,0.9196787148594376,True
cluster_1169,3,0.1264589707694561,0.118675799086758,0.02139236646776111,0.11004784688995205,0.15065326633165832,0.04060541944170627,False
cluster_117,4,0.30556617092751226,0.3095995195246294,0.032659147949879924,0.26335356600910476,0.3397120786516854,0.07635851264258064,False
cluster_1170,2,0.1623093681917211,0.1623093681917211,0.013864838846795088,0.15250544662309362,0.1721132897603486,0.01960784313725497,False
cluster_1171,2,0.3011962467203273,0.3011962467203273,0.0004402319089523809,0.3008849557522124,0.30150753768844224,0.0006225819362298268,False
cluster_1172,2,0.10598120052770449,0.10598120052770449,0.036691658932743905,0.08003627968337731,0.13192612137203166,0.05188984168865435,False
cluster_1173,9,-3.337225739689754,0.024420024420024382,10.057455473185396,-30.155778894472363,0.1388888888888889,30.294667783361252,True
cluster_1175,3,0.6107744107744107,0.4161616161616162,0.337079248072327,0.4161616161616162,1.0,0.5838383838383838,True
cluster_1176,4,0.2540852852233776,0.20172910662824212,0.10807667248876357,0.1967213114754099,0.4161616161616162,0.2194403046862063,False
cluster_1177,10,0.43987783595113444,0.19982547993019203,0.3865210144344303,0.19982547993019203,1.0,0.8001745200698079,True
cluster_1178,2,-0.12887650314945603,-0.12887650314945603,0.3652698489748813,-0.3871612903225807,0.12940828402366858,0.5165695743462493,True
cluster_118,4,1.0,1.0,0.0,1.0,1.0,0.0,False
cluster_1180,19,0.49112728310546716,0.44943820224719105,0.25527975581914225,0.06651376146788991,1.0,0.9334862385321101,True
cluster_1181,6,0.2710203321305617,0.2342507054497285,0.15488565403384932,0.150259067357513,0.538860103626943,0.38860103626943004,True
cluster_1183,9,0.28096734266400075,0.2005141388174807,0.2701310538367967,0.1628106255355613,1.0,0.8371893744644388,True
cluster_1184,4,0.6012658227848101,0.6012658227848101,0.4604185691005876,0.20253164556962028,1.0,0.7974683544303798,True
cluster_1189,2,0.1374559149647257,0.1374559149647257,0.1101598634188885,0.05956112852664575,0.21535070140280566,0.1557895728761599,False
cluster_119,1,0.1414141414141414,0.1414141414141414,0.0,0.1414141414141414,0.1414141414141414,0.0,False
cluster_1190,5,0.8240183246073298,1.0,0.39350698897231245,0.12009162303664916,1.0,0.8799083769633509,True
cluster_1191,3,0.07695498885430506,0.08433734939759052,0.02797894619015568,0.046025104602510594,0.10050251256281405,0.05447740796030345,False
cluster_1192,9,0.42897149836690485,0.3308823529411765,0.22076318074073675,0.31675000000000003,1.0,0.6832499999999999,True
cluster_1193,6,0.41653246402656974,0.4285390928441333,0.29322421254671105,0.10244837758112099,0.699820788530466,0.597372410949345,True
cluster_1194,4,0.3870119770346441,0.22984991277135303,0.42428316226617946,0.08834808259587024,1.0,0.9116519174041298,True
cluster_1195,3,0.24022206889978714,0.24316109422492396,0.07213081087561807,0.16666666666666663,0.31083844580777087,0.14417177914110424,False
cluster_1196,2,0.6047120418848168,0.6047120418848168,0.5590215914092601,0.2094240837696336,1.0,0.7905759162303664,True
cluster_1197,5,0.251539847195012,0.21348314606741578,0.09736372951244672,0.15789473684210517,0.3798449612403101,0.22195022439820491,False
cluster_1198,11,0.17974527102575052,0.18348623853211013,0.16366713349260772,-0.22315384615384617,0.4186046511627907,0.6417584973166369,True
cluster_1199,4,0.1547885391317173,0.16282655415441993,0.03108114795005306,0.1111111111111111,0.18238993710691825,0.07127882599580715,False
cluster_12,5,0.19088934554337741,0.20261531829285817,0.026220072170149048,0.14398545454545447,0.20261531829285817,0.0586298637474037,False
cluster_120,3,-0.12763171905692314,0.13361169102296444,0.6142019778777837,-0.8292682926829269,0.31276144448919313,1.14202973717212,True
cluster_1200,24,0.6374670080310099,0.6807228915662651,0.3710159165688666,0.2198581560283687,1.0,0.7801418439716313,True
cluster_1201,9,0.5676761809517948,0.42753488372093024,0.33727200020549436,0.17822857142857146,1.0,0.8217714285714286,True
cluster_1202,4,0.2726983326359891,0.26781047038689304,0.019733073991572116,0.2570694087403599,0.2981029810298103,0.041033572289450426,False
cluster_1203,26,0.2546764355122165,0.1668742390954507,0.24240618402744754,0.0,1.0,1.0,True
cluster_1204,4,0.16472907657414415,0.1497410780337236,0.051373283604346995,0.12133891213389122,0.23809523809523814,0.11675632596134691,False
cluster_1205,4,0.20245398773006132,0.20245398773006132,0.0,0.20245398773006132,0.20245398773006132,0.0,False
cluster_1206,5,0.24265202702702698,0.20016891891891886,0.06865650184850505,0.179054054054054,0.3260135135135135,0.14695945945945948,False
cluster_1207,12,0.16318663937860117,0.12527557058326286,0.30623344673099395,-0.3871612903225807,1.0,1.3871612903225807,True
cluster_1208,6,0.4469434832756632,0.200062912865681,0.43085086906833375,0.08147216105693614,1.0,0.9185278389430639,True
cluster_1209,5,0.20466462531316218,0.20024271844660194,0.009887684343801825,0.20024271844660194,0.2223522527794032,0.022109534332801273,False
cluster_121,5,0.6820829589976345,1.0,0.4353259282458749,0.20480864018556108,1.0,0.7951913598144389,True
cluster_1210,5,0.377710843373494,0.20998278829604128,0.34892198410783226,0.2000860585197934,1.0,0.7999139414802066,True
cluster_1211,4,0.36487408148716827,0.1605992268041237,0.423562657693531,0.1382978723404256,1.0,0.8617021276595744,True
cluster_1212,3,0.46672403901319565,0.2000860585197934,0.4618305294421318,0.2000860585197934,1.0,0.7999139414802066,True
cluster_1213,5,0.37521463232549457,0.20007465472191113,0.3508034636982584,0.20007465472191113,1.0,0.7999253452780889,True
cluster_1214,3,0.47903780068728513,0.21855670103092778,0.451166499016223,0.21855670103092778,1.0,0.7814432989690723,True
cluster_1215,6,0.049488531801908965,0.1658094681472823,0.18169363162899652,-0.19402985074626866,0.16761363636363633,0.361643487109905,True
cluster_1217,16,0.2767913879734866,0.17594573643410855,0.2855196013947637,0.11583011583011577,1.0,0.8841698841698842,True
cluster_1218,7,0.1189529830008973,0.12785388127853883,0.03324576308349162,0.06688963210702346,0.15899581589958173,0.09210618379255826,False
cluster_122,5,0.19949437608318768,0.05313331498302594,0.32256950368115556,0.05312413982934207,0.7764869029275809,0.7233627630982389,True
cluster_1222,13,0.18575792479946723,0.16778523489932887,0.06132924862189225,0.13826086956521733,0.3836477987421384,0.24538692917692106,False
cluster_1224,6,0.3482567421790723,0.2427184466019418,0.32312047419565704,0.11866666666666666,1.0,0.8813333333333333,True
cluster_1226,12,0.7353622229573271,1.0,0.390895902547666,0.2060866688719815,1.0,0.7939133311280185,True
cluster_1227,8,0.24988078787321308,0.2668969228821071,0.06093638873197221,0.13422818791946306,0.30601156069364166,0.1717833727741786,False
cluster_1228,2,1.0,1.0,0.0,1.0,1.0,0.0,False
cluster_1229,7,0.2887756246371443,0.17084282460136666,0.3136317954864903,0.16703786191536749,1.0,0.8329621380846325,True
cluster_123,4,0.8089660107334526,1.0,0.3820679785330949,0.2358640429338103,1.0,0.7641359570661896,True
cluster_1230,4,0.8243711656441718,1.0,0.3512576687116565,0.29748466257668704,1.0,0.702515337423313,True
cluster_1231,4,0.23769730733519023,0.23769730733519023,0.0,0.23769730733519023,0.23769730733519023,0.0,False
cluster_1232,2,0.20129171151776096,0.20129171151776096,0.0,0.20129171151776096,0.20129171151776096,0.0,False
cluster_1233,4,0.4279801194161875,0.24295714285714284,0.3814302973793723,0.2260061919504644,1.0,0.7739938080495357,True
cluster_1234,3,1.0,1.0,0.0,1.0,1.0,0.0,False
cluster_1235,12,0.1365834933126538,0.1667375584857508,0.0808750737728605,-0.04005340453938582,0.26164912280701763,0.30170252734640346,False
cluster_1236,11,0.02420139659870786,0.05685674547983314,0.17224429469084737,-0.39941569282136896,0.29420600858369095,0.6936217014050599,True
cluster_1237,3,0.46666666666666673,0.2000000000000001,0.46188021535170054,0.2000000000000001,1.0,0.7999999999999999,True
cluster_1238,5,0.20121951219512185,0.20121951219512188,0.0,0.20121951219512188,0.20121951219512188,0.0,False
cluster_1239,7,0.7935169692186267,1.0,0.35285145963729103,0.25600000000000006,1.0,0.744,True
cluster_124,3,0.7662771285475793,1.0,0.4048198882464822,0.29883138564273787,1.0,0.7011686143572622,True
cluster_1241,2,0.3987341772151899,0.3987341772151899,5.551115123125783e-17,0.3987341772151899,0.39873417721518994,5.551115123125783e-17,False
cluster_1242,7,0.22881355932203387,0.22881355932203384,0.0,0.22881355932203384,0.22881355932203384,0.0,False
cluster_1243,5,0.1665867093576571,0.16587677725118477,0.0015420755744949483,0.16528925619834708,0.16853932584269665,0.003250069644349568,False
cluster_1245,5,0.31822928026413916,0.2915082382762991,0.08572483134708235,0.22726666666666667,0.4258555133079847,0.19858884664131804,False
cluster_1247,11,0.4534237613606545,0.25010135135135136,0.35119660753803017,0.21959459459459457,1.0,0.7804054054054055,True
cluster_1248,3,0.4957354276550938,0.2507042253521126,0.4367636598708329,0.2365020576131688,1.0,0.7634979423868312,True
cluster_1249,25,0.23373196283748862,0.1679389312977099,0.24448308684523865,-0.3662626262626263,1.0,1.3662626262626263,True
cluster_125,3,0.2498649665431779,0.2165205479452054,0.06142824640084791,0.2123196347031963,0.32075471698113206,0.10843508227793575,False
cluster_1250,6,0.10078879976456319,0.08801822401201287,0.07560719239630462,0.033313069908814566,0.23601769911504425,0.20270462920622967,False
cluster_1251,3,0.5631720430107526,0.34811827956989255,0.3783190307805798,0.34139784946236557,1.0,0.6586021505376345,True
cluster_1252,12,0.19792193453343856,0.12036336109008339,0.25301591755471653,0.12033195020746901,1.0,0.879668049792531,True
cluster_1253,6,0.09984842543023646,0.16541353383458643,0.165221042394151,-0.2344827586206897,0.20285714285714285,0.4373399014778325,True
cluster_1254,5,0.6845484949832776,0.5050167224080268,0.29042181109142723,0.41270903010033444,1.0,0.5872909698996656,True
cluster_1257,5,0.15909703375069115,0.15049504950495046,0.04695694105514936,0.12525667351129366,0.24040404040404037,0.11514736689274671,False
cluster_1258,3,0.15049504950495046,0.15049504950495046,0.0,0.15049504950495046,0.15049504950495046,0.0,False
cluster_1259,7,0.3272251308900524,0.3272251308900524,0.0,0.3272251308900524,0.3272251308900524,0.0,False
cluster_126,12,0.1667327423205349,0.16318312559923298,0.06674550150670833,0.0671140939597316,0.287841726618705,0.22072763265897338,False
cluster_1260,5,0.05162387047966036,0.045226130653266375,0.14271190981943038,-0.141715976331361,0.20805369127516782,0.34976966760652883,False
cluster_1263,18,0.11696962052511917,0.12556856187290977,0.06565268869271725,0.004126394052044568,0.21035598705501615,0.20622959300297158,False
cluster_1266,11,0.2721781838111721,0.15737430167597768,0.2788520041019958,0.06046979865771817,1.0,0.9395302013422818,True
cluster_1267,3,0.13795784324713253,0.1401257861635221,0.07979251499872653,0.05710344827586206,0.2166442953020134,0.15954084702615134,False
cluster_1268,6,0.41151509147348264,0.29533386170001985,0.2883931641167736,0.28775510204081634,1.0,0.7122448979591837,True
cluster_127,2,0.17470739979445016,0.17470739979445016,0.02484001443476354,0.15714285714285714,0.1922719424460432,0.035129085303186064,False
cluster_1271,6,0.28680203045685276,0.28680203045685276,0.0,0.28680203045685276,0.28680203045685276,0.0,False
cluster_1272,3,0.5168458781362008,0.27526881720430113,0.4184237434772126,0.27526881720430113,1.0,0.7247311827956988,True
cluster_1273,8,0.3091397849462366,0.3091397849462366,0.0,0.3091397849462366,0.3091397849462366,0.0,False
cluster_1274,7,0.4078341013824885,0.3091397849462366,0.26112061710583706,0.3091397849462366,1.0,0.6908602150537634,True
cluster_1275,2,-0.23605232781839175,-0.23605232781839175,0.5917496148829322,-0.6544824932666411,0.1823778376298576,0.8368603308964987,True
cluster_1278,17,0.16323988462638805,0.1949685534591195,0.221465621409939,-0.5861904761904763,0.42953020134228187,1.015720677532758,True
cluster_1279,7,0.18696643200779547,0.16894977168949768,0.11253207148786222,0.0724260355029585,0.4068217054263566,0.3343956699233981,False
cluster_128,4,0.8967459324155194,1.0,0.20650813516896116,0.5869837296620777,1.0,0.4130162703379223,True
cluster_1280,5,-0.5271440587695133,0.292929292929293,1.1449555286126911,-1.8599999999999999,0.315495867768595,2.175495867768595,True
cluster_1281,7,0.28350715378427094,0.16089108910891087,0.31610811698338936,0.1533018867924529,1.0,0.8466981132075471,True
cluster_1285,3,0.7236142748671223,1.0,0.4787141184169107,0.17084282460136666,1.0,0.8291571753986333,True
cluster_1286,13,0.6437139310599229,1.0,0.4005471577782934,0.22734254992319503,1.0,0.772657450076805,True
cluster_129,3,0.4898852274296763,0.2646502835538752,0.4427778099307987,0.2050053987351535,1.0,0.7949946012648466,True
cluster_1292,5,0.33515227460669367,0.17084282460136666,0.37166604640182643,0.16703786191536749,1.0,0.8329621380846325,True
cluster_1293,4,0.16703786191536749,0.16703786191536749,0.0,0.16703786191536749,0.16703786191536749,0.0,False
cluster_1294,6,0.17084282460136666,0.17084282460136666,0.0,0.17084282460136666,0.17084282460136666,0.0,False
cluster_1295,5,0.5291375291375291,0.29603729603729606,0.4326757274338174,0.17482517482517482,1.0,0.8251748251748252,True
cluster_1296,2,0.074576247816895,0.074576247816895,0.07975376723222077,0.018181818181818226,0.13097067745197177,0.11278885927015354,False
cluster_1298,4,0.8090333333333333,1.0,0.38193333333333335,0.2361333333333334,1.0,0.7638666666666666,True
cluster_1299,9,0.5758095888190394,0.2445520581113801,0.40252330773082484,0.21465517241379306,1.0,0.7853448275862069,True
cluster_13,5,0.2898334002871616,0.2657894736842106,0.06547275499390746,0.23617021276595748,0.40192413793103443,0.16575392516507695,False
cluster_130,6,1.0,1.0,0.0,1.0,1.0,0.0,False
cluster_1300,3,0.14640484643561566,0.140952380952381,0.06055805975234613,0.08875739644970404,0.2095047619047619,0.12074736545505785,False
cluster_1302,2,0.06113974867687752,0.06113974867687752,0.026814021565105057,0.04217937219730941,0.08010012515644563,0.03792075295913622,False
cluster_1303,1,0.06024096385542179,0.06024096385542179,0.0,0.06024096385542179,0.06024096385542179,0.0,False
cluster_1304,7,0.7746748413448555,1.0,0.3848873259925531,0.19852551984877131,1.0,0.8014744801512287,True
cluster_1305,7,0.6881183506145403,1.0,0.38913437838149945,0.25069637883008355,1.0,0.7493036211699164,True
cluster_1309,4,0.08593956498668083,0.10905892700087938,0.05403841131414072,0.005277044854881154,0.12036336109008339,0.11508631623520223,False
cluster_131,3,1.0,1.0,0.0,1.0,1.0,0.0,False
cluster_1310,7,0.8962714878482513,1.0,0.2744398470202683,0.27390041493775935,1.0,0.7260995850622407,True
cluster_1311,4,0.6437296875,0.6458593749999999,0.41140022153055616,0.2832,1.0,0.7168,True
cluster_1312,8,0.8160408163265307,1.0,0.34062621956529704,0.2641632653061225,1.0,0.7358367346938774,True
cluster_1314,3,0.14864726901480343,0.12006125574272583,0.04951242737307664,0.12006125574272583,0.20581929555895861,0.08575803981623278,False
cluster_132,5,0.6789278673993276,1.0,0.4426911541957867,0.12401559454191027,1.0,0.8759844054580898,True
cluster_1320,4,0.6000497760079642,0.6000497760079642,0.461822738968506,0.2000995520159283,1.0,0.7999004479840717,True
cluster_1323,7,0.7768752933144748,1.0,0.3812152437710178,0.2000995520159283,1.0,0.7999004479840717,True
cluster_1324,4,0.611444109772423,0.6326104417670684,0.4499951215302375,0.1805555555555556,1.0,0.8194444444444444,True
cluster_1325,4,0.6288981288981289,0.6288981288981289,0.4285115303548782,0.25779625779625776,1.0,0.7422037422037422,True
